rank,score,global_score,name,type,ra_deg,dec_deg,max_mag,min_mag_or_amplitude,min_is_amplitude,amplitude_mag,period_days,primary_site,observable_sites,max_altitude_deg,minutes_above_minimum,best_night_date,best_local_time,galactic_latitude_deg,aavso_status,aavso_recent_observations,aavso_derived_period_days,aavso_period_disagrees,simbad_status,simbad_main_id,simbad_object_type,simbad_separation_arcsec,gaia_status,gaia_source_id,gaia_bp_rp,gaia_color_anomaly,ztf_status,ztf_observations,ztf_amplitude_mag,ztf_derived_period_days,ztf_period_disagrees,vsx_url,reasons
303,65.0,65.0,AH Dra,SRB,252.06929,57.81372,6.400,8.600,False,2.200,190.00000000,Fairbanks,Fairbanks,66.4,420,2026-09-18,2026-09-18T22:00:00-08:00,38.9,ok,624,209.3090,False,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=13734,"max altitude 66.4 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.20 mag; bright enough for Fairbanks (6.40); long-period cadence friendly (190.00 d); well away from Galactic plane (b=38.9 deg); well-covered in AAVSO recently (624 observations); AAVSO period 209.3090 d agrees with catalog within tolerance"
304,65.0,65.0,SY And,EA,3.31821,43.71150,10.700,12.200,False,1.500,34.90847000,Fairbanks,Fairbanks|Jersey City,68.9,420,2026-09-21,2026-09-22T02:00:00-08:00,-18.6,ok,941,6.4268,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=25,"max altitude 68.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.50 mag; bright enough for Fairbanks (10.70); long-period cadence friendly (34.91 d); well away from Galactic plane (b=-18.6 deg); also observable from Jersey City; well-covered in AAVSO recently (941 observations)"
305,64.7,64.7,V0441 Aql,SRD,302.35999,14.49117,12.500,15.000,False,2.500,120.00000000,Fairbanks,Fairbanks,39.7,270,2026-09-20,2026-09-20T22:00:00-08:00,-10.0,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1580,"max altitude 39.7 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.50 mag; bright enough for Fairbanks (12.50); long-period cadence friendly (120.00 d)"
306,64.5,64.5,TV Aql,M,303.20667,6.30008,9.400,14.600,False,5.200,242.40000000,Fairbanks,Jersey City|Fairbanks,31.5,180,2026-09-21,2026-09-21T22:00:00-08:00,-14.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1168,"max altitude 31.5 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 5.20 mag; bright enough for Fairbanks (9.40); long-period cadence friendly (242.40 d); well away from Galactic plane (b=-14.9 deg); also observable from Jersey City"
307,64.1,64.1,V0471 Aql,SRA,305.34113,5.92886,12.000,14.200,False,2.200,104.90000000,Fairbanks,Jersey City|Fairbanks,31.1,180,2026-09-23,2026-09-23T22:00:00-08:00,-16.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1610,"max altitude 31.1 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.20 mag; bright enough for Fairbanks (12.00); long-period cadence friendly (104.90 d); well away from Galactic plane (b=-16.9 deg); also observable from Jersey City"
308,64.0,64.0,XX CrB,EW,245.94963,27.94621,15.120,15.350,False,0.230,0.29316850,Fairbanks,Fairbanks,40.0,150,2026-09-18,2026-09-18T22:00:00-08:00,43.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10648,"max altitude 40.0 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.23 mag; bright enough for Fairbanks (15.12); time-series candidate (0.2932 d); well away from Galactic plane (b=43.3 deg)"
309,63.7,63.7,TT CrB,SRB,237.13222,28.28181,10.500,12.100,False,1.600,69.80000000,Fairbanks,Fairbanks|Jersey City,36.7,120,2026-09-18,2026-09-18T22:00:00-08:00,51.0,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10626,"max altitude 36.7 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.60 mag; bright enough for Fairbanks (10.50); long-period cadence friendly (69.80 d); well away from Galactic plane (b=51.0 deg); also observable from Jersey City"
310,63.6,63.6,FZ Aur,EA,91.68158,31.92194,13.170,14.400,False,1.230,3.56640000,Fairbanks,Fairbanks,46.6,210,2026-09-25,2026-09-26T04:30:00-08:00,5.4,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=3951,"max altitude 46.6 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.23 mag; bright enough for Fairbanks (13.17)"
311,63.3,63.3,UU Boo,RRAB,229.27193,35.11569,11.500,12.810,False,1.310,0.45692050,Fairbanks,Fairbanks|Jersey City,39.3,150,2026-09-18,2026-09-18T22:00:00-08:00,58.0,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4337,"max altitude 39.3 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.31 mag; bright enough for Fairbanks (11.50); time-series candidate (0.4569 d); well away from Galactic plane (b=58.0 deg); also observable from Jersey City"
312,63.1,63.1,RW Aqr,M,320.77420,0.83781,8.500,14.500,False,6.000,140.00000000,Jersey City,Jersey City|Fairbanks,50.1,210,2026-09-17,2026-09-17T22:30:00-04:00,-32.7,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=860,"max altitude 50.1 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 6.00 mag; bright enough for Jersey City (8.50); long-period cadence friendly (140.00 d); well away from Galactic plane (b=-32.7 deg); also observable from Fairbanks"
313,63.0,63.0,VSSP J212353.72+612712.8,EB,320.97382,61.45356,14.630,14.820,False,0.190,15.29760000,Fairbanks,Fairbanks,86.6,420,2026-09-24,2026-09-24T23:00:00-08:00,7.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10868129,max altitude 86.6 deg from Fairbanks; long nightly window from Fairbanks; modest catalog amplitude about 0.19 mag; bright enough for Fairbanks (14.63); long-period cadence friendly (15.30 d)
314,62.7,62.7,SW Her,RRAB,254.61481,21.54766,13.520,14.730,False,1.210,0.49285800,Jersey City,Fairbanks|Jersey City,58.7,90,2026-09-18,2026-09-18T20:00:00-04:00,34.0,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14834,"max altitude 58.7 deg from Jersey City; usable nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.21 mag; bright enough for Jersey City (13.52); time-series candidate (0.4929 d); well away from Galactic plane (b=34.0 deg); also observable from Fairbanks"
315,62.7,62.7,V0469 Aql,SRA,304.40021,4.58539,13.500,15.000,False,1.500,150.00000000,Fairbanks,Jersey City|Fairbanks,29.7,180,2026-09-18,2026-09-18T22:30:00-08:00,-16.8,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1608,"max altitude 29.7 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.50 mag; bright enough for Fairbanks (13.50); long-period cadence friendly (150.00 d); well away from Galactic plane (b=-16.8 deg); also observable from Jersey City"
316,62.6,62.6,TY Aqr,M,327.02039,0.36728,11.800,15.000,False,3.200,214.00000000,Jersey City,Jersey City|Fairbanks,49.6,180,2026-09-15,2026-09-15T23:00:00-04:00,-38.1,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=877,"max altitude 49.6 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 3.20 mag; bright enough for Jersey City (11.80); long-period cadence friendly (214.00 d); well away from Galactic plane (b=-38.1 deg); also observable from Fairbanks"
317,62.4,62.4,AISV-BD J24.867+18.287,EA,24.86704,18.28708,13.820,14.350,False,0.530,8.60880000,Fairbanks,Fairbanks|Jersey City,43.4,360,2026-09-20,2026-09-21T03:30:00-08:00,-43.1,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10848378,max altitude 43.4 deg from Fairbanks; long nightly window from Fairbanks; catalog amplitude about 0.53 mag; bright enough for Fairbanks (13.82); well away from Galactic plane (b=-43.1 deg); also observable from Jersey City
318,62.4,62.4,AISV-BD J267.570+23.416,EA,267.56955,23.41581,15.770,16.100,False,0.330,8.84988000,Fairbanks,Fairbanks,43.4,210,2026-09-18,2026-09-18T22:00:00-08:00,23.4,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10848413,max altitude 43.4 deg from Fairbanks; long nightly window from Fairbanks; catalog amplitude about 0.33 mag; bright enough for Fairbanks (15.77); well away from Galactic plane (b=23.4 deg)
319,62.2,62.2,VV Boo,SR,212.40321,38.67608,13.100,13.700,False,0.600,60.30000000,Fairbanks,Fairbanks,35.2,120,2026-09-18,2026-09-18T22:00:00-08:00,70.0,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4343,"max altitude 35.2 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.60 mag; bright enough for Fairbanks (13.10); long-period cadence friendly (60.30 d); well away from Galactic plane (b=70.0 deg)"
320,62.0,62.0,UU Cam,EW,58.07375,74.56569,11.400,11.900,False,0.500,0.68254400,Fairbanks,Fairbanks|Jersey City,79.3,420,2026-09-25,2026-09-26T04:30:00-08:00,15.8,ok,84,0.1399,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4567,"max altitude 79.3 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.50 mag; bright enough for Fairbanks (11.40); time-series candidate (0.6825 d); well away from Galactic plane (b=15.8 deg); also observable from Jersey City; well-covered in AAVSO recently (84 observations)"
321,62.0,62.0,ZZ And,RRAB,12.39520,27.02212,12.530,13.510,False,0.980,0.55453400,Fairbanks,Fairbanks|Jersey City,52.2,420,2026-09-22,2026-09-23T02:30:00-08:00,-35.8,ok,90,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=54,"max altitude 52.2 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.98 mag; bright enough for Fairbanks (12.53); time-series candidate (0.5545 d); well away from Galactic plane (b=-35.8 deg); also observable from Jersey City; well-covered in AAVSO recently (90 observations)"
322,62.0,62.0,DK And,EW,352.19107,50.57478,12.500,13.100,False,0.600,0.48922240,Fairbanks,Fairbanks,75.7,420,2026-09-25,2026-09-26T01:00:00-08:00,-10.2,ok,155,0.2339,False,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=133,"max altitude 75.7 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.60 mag; bright enough for Fairbanks (12.50); time-series candidate (0.4892 d); well away from Galactic plane (b=-10.2 deg); well-covered in AAVSO recently (155 observations); AAVSO period 0.2339 d agrees with catalog within tolerance"
323,62.0,62.0,VZ Dra,RRC,245.27394,58.45082,11.400,12.200,False,0.800,0.32101700,Fairbanks,Fairbanks|Jersey City,63.9,420,2026-09-18,2026-09-18T22:00:00-08:00,42.3,ok,165,0.3208,False,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=13716,"max altitude 63.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.80 mag; bright enough for Fairbanks (11.40); time-series candidate (0.3210 d); well away from Galactic plane (b=42.3 deg); also observable from Jersey City; well-covered in AAVSO recently (165 observations); AAVSO period 0.3208 d agrees with catalog within tolerance"
324,62.0,62.0,GZ And,EW,33.05875,44.65944,10.830,11.610,False,0.780,0.30501690,Fairbanks,Fairbanks|Jersey City,69.8,420,2026-09-20,2026-09-21T04:00:00-08:00,-15.9,ok,300,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=208,"max altitude 69.8 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.78 mag; bright enough for Fairbanks (10.83); time-series candidate (0.3050 d); well away from Galactic plane (b=-15.9 deg); also observable from Jersey City; well-covered in AAVSO recently (300 observations)"
325,62.0,62.0,AG Her,RRAB,250.13687,40.61836,11.990,13.240,False,1.250,0.64944650,Fairbanks,Fairbanks|Jersey City,52.7,300,2026-09-18,2026-09-18T22:00:00-08:00,41.5,ok,1192,0.6483,False,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14872,"max altitude 52.7 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.25 mag; bright enough for Fairbanks (11.99); time-series candidate (0.6494 d); well away from Galactic plane (b=41.5 deg); also observable from Jersey City; well-covered in AAVSO recently (1192 observations); AAVSO period 0.6483 d agrees with catalog within tolerance"
326,62.0,62.0,QX And,EW,29.49075,37.80625,11.280,11.500,False,0.220,0.41217530,Fairbanks,Fairbanks|Jersey City,63.0,420,2026-09-24,2026-09-25T03:30:00-08:00,-23.2,ok,1574,0.1840,False,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=332,"max altitude 63.0 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.22 mag; bright enough for Fairbanks (11.28); time-series candidate (0.4122 d); well away from Galactic plane (b=-23.2 deg); also observable from Jersey City; well-covered in AAVSO recently (1574 observations); AAVSO period 0.1840 d agrees with catalog within tolerance"
327,62.0,62.0,VZ Her,RRAB/BL,258.26666,35.97861,10.720,12.040,False,1.320,0.44032610,Fairbanks,Fairbanks|Jersey City,51.9,270,2026-09-18,2026-09-18T22:00:00-08:00,34.6,ok,7059,0.2201,False,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14855,"max altitude 51.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.32 mag; bright enough for Fairbanks (10.72); time-series candidate (0.4403 d); well away from Galactic plane (b=34.6 deg); also observable from Jersey City; well-covered in AAVSO recently (7059 observations); AAVSO period 0.2201 d agrees with catalog within tolerance"
328,62.0,62.0,AC And,RRD,349.50980,48.78286,10.700,1.200,True,1.200,0.71123760,Fairbanks,Fairbanks,73.9,420,2026-09-22,2026-09-23T01:00:00-08:00,-11.3,ok,34542,0.5243,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=57,"max altitude 73.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.20 mag; bright enough for Fairbanks (10.70); time-series candidate (0.7112 d); well away from Galactic plane (b=-11.3 deg); well-covered in AAVSO recently (34542 observations)"
329,61.9,61.9,BN CVn,RRAB,187.40294,47.82124,12.493,0.710,True,0.710,0.56366100,Fairbanks,Fairbanks,31.9,210,2026-09-25,2026-09-25T22:00:00-08:00,68.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=5108,"max altitude 31.9 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.71 mag; bright enough for Fairbanks (12.49); time-series candidate (0.5637 d); well away from Galactic plane (b=68.9 deg)"
330,61.8,61.8,EX Aqr,EB,318.81158,2.47917,11.600,12.300,False,0.700,0.88938420,Jersey City,Jersey City|Fairbanks,51.8,210,2026-09-15,2026-09-15T22:30:00-04:00,-30.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1012,"max altitude 51.8 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.70 mag; bright enough for Jersey City (11.60); time-series candidate (0.8894 d); well away from Galactic plane (b=-30.2 deg); also observable from Fairbanks"
331,61.7,61.7,TW CrB,EA,241.71124,27.27628,10.300,11.300,False,1.000,0.58887583,Fairbanks,Fairbanks|Jersey City,37.7,120,2026-09-18,2026-09-18T22:00:00-08:00,46.8,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10629,"max altitude 37.7 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.00 mag; bright enough for Fairbanks (10.30); time-series candidate (0.5889 d); well away from Galactic plane (b=46.8 deg); also observable from Jersey City"
332,61.6,61.6,RY Aql,M,297.09601,11.52483,9.600,15.000,False,5.400,354.70000000,Fairbanks,Fairbanks,36.6,210,2026-09-18,2026-09-18T22:00:00-08:00,-7.1,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1156,"max altitude 36.6 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 5.40 mag; bright enough for Fairbanks (9.60); long-period cadence friendly (354.70 d)"
333,61.5,61.5,TY Boo,EW/KW,225.19559,35.13192,10.810,11.470,False,0.660,0.31714770,Fairbanks,Fairbanks,37.5,150,2026-09-18,2026-09-18T22:00:00-08:00,61.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4335,"max altitude 37.5 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.66 mag; bright enough for Fairbanks (10.81); time-series candidate (0.3171 d); well away from Galactic plane (b=61.3 deg)"
334,61.5,61.5,UX Her,EA/SD,268.53275,16.94386,8.900,10.020,False,1.120,1.54886900,Fairbanks,Fairbanks|Jersey City,37.5,150,2026-09-18,2026-09-18T22:00:00-08:00,20.1,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14848,"max altitude 37.5 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.12 mag; bright enough for Fairbanks (8.90); time-series candidate (1.5489 d); well away from Galactic plane (b=20.1 deg); also observable from Jersey City"
335,61.0,61.0,STSP J213912.78+621917.9,EA,324.80325,62.32164,15.810,16.100,False,0.290,4.17546560,Fairbanks,Fairbanks,87.5,420,2026-09-20,2026-09-20T23:30:00-08:00,7.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10868635,max altitude 87.5 deg from Fairbanks; long nightly window from Fairbanks; catalog amplitude about 0.29 mag; bright enough for Fairbanks (15.81)
336,61.0,61.0,AISV-BD J37.365+49.935,EA,37.36454,49.93528,15.590,15.820,False,0.230,9.82170000,Fairbanks,Fairbanks,75.1,420,2026-09-25,2026-09-26T04:00:00-08:00,-9.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10848386,max altitude 75.1 deg from Fairbanks; long nightly window from Fairbanks; catalog amplitude about 0.23 mag; bright enough for Fairbanks (15.59)
337,61.0,61.0,STSP J034551.35+423851.4,EA,56.46396,42.64761,14.980,15.440,False,0.460,2.07349000,Fairbanks,Fairbanks,66.9,420,2026-09-25,2026-09-26T04:30:00-08:00,-9.5,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10868647,max altitude 66.9 deg from Fairbanks; long nightly window from Fairbanks; catalog amplitude about 0.46 mag; bright enough for Fairbanks (14.98)
338,61.0,61.0,STSP J050956.44+484118.3,EA,77.48517,48.68842,16.250,16.840,False,0.590,7.67710000,Fairbanks,Fairbanks,66.5,420,2026-09-25,2026-09-26T04:30:00-08:00,5.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10868669,max altitude 66.5 deg from Fairbanks; long nightly window from Fairbanks; catalog amplitude about 0.59 mag; bright enough for Fairbanks (16.25)
339,60.6,60.6,DO Aqr,RRAB,312.23941,1.27606,13.500,14.600,False,1.100,0.52420630,Jersey City,Jersey City|Fairbanks,50.6,210,2026-09-16,2026-09-16T22:00:00-04:00,-25.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=982,"max altitude 50.6 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.10 mag; bright enough for Jersey City (13.50); time-series candidate (0.5242 d); well away from Galactic plane (b=-25.2 deg); also observable from Fairbanks"
340,60.4,60.4,CO CVn,LB,202.55275,45.73525,7.170,7.280,False,0.110,,Fairbanks,Fairbanks,37.4,180,2026-09-18,2026-09-18T22:00:00-08:00,69.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=5132,"max altitude 37.4 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; modest catalog amplitude about 0.11 mag; bright enough for Fairbanks (7.17); no catalog period listed; well away from Galactic plane (b=69.9 deg)"
341,60.4,60.4,VX CVn,SRA,202.41838,41.09117,10.200,11.500,False,1.300,360.00000000,Fairbanks,Fairbanks,33.4,120,2026-09-18,2026-09-18T22:00:00-08:00,74.0,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=5059,"max altitude 33.4 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.30 mag; bright enough for Fairbanks (10.20); long-period cadence friendly (360.00 d); well away from Galactic plane (b=74.0 deg)"
342,60.3,60.3,GS Boo,EA,225.12337,33.67283,11.400,12.000,False,0.600,1.25681600,Fairbanks,Fairbanks,36.3,120,2026-09-18,2026-09-18T22:00:00-08:00,61.5,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4504,"max altitude 36.3 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.60 mag; bright enough for Fairbanks (11.40); time-series candidate (1.2568 d); well away from Galactic plane (b=61.5 deg)"
343,60.1,60.1,CS CVn,LB:,205.04742,35.05314,9.130,9.250,False,0.120,,Fairbanks,Fairbanks,29.1,60,2026-09-18,2026-09-18T22:00:00-08:00,76.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=5136,"max altitude 29.1 deg from Fairbanks; uncertain or broad VSX type (LB:); classical GCVS variable, suitable for practice and follow-up; modest catalog amplitude about 0.12 mag; bright enough for Fairbanks (9.13); no catalog period listed; well away from Galactic plane (b=76.9 deg)"
344,60.1,60.1,RU CrB,SRA,233.90242,25.75281,8.880,10.010,False,1.130,436.00000000,Fairbanks,Fairbanks|Jersey City,33.1,90,2026-09-18,2026-09-18T22:00:00-08:00,53.4,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10612,"max altitude 33.1 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.13 mag; bright enough for Fairbanks (8.88); long-period cadence friendly (436.00 d); well away from Galactic plane (b=53.4 deg); also observable from Jersey City"
345,60.0,60.0,BO CVn,EW,209.78404,40.81928,9.480,10.100,False,0.620,0.51746230,Fairbanks,Fairbanks,36.0,150,2026-09-18,2026-09-18T22:00:00-08:00,70.5,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=5109,"max altitude 36.0 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.62 mag; bright enough for Fairbanks (9.48); time-series candidate (0.5175 d); well away from Galactic plane (b=70.5 deg)"
346,60.0,60.0,RW CVn,SRB,209.88947,37.19731,8.270,8.790,False,0.520,100.00000000,Fairbanks,Fairbanks,33.0,90,2026-09-18,2026-09-18T22:00:00-08:00,72.5,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=5032,"max altitude 33.0 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.52 mag; bright enough for Fairbanks (8.27); long-period cadence friendly (100.00 d); well away from Galactic plane (b=72.5 deg)"
347,59.7,59.7,EP Boo,LB:,222.90346,26.12650,9.560,9.680,False,0.120,,Fairbanks,Fairbanks,28.7,60,2026-09-18,2026-09-18T22:00:00-08:00,63.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4462,"max altitude 28.7 deg from Fairbanks; uncertain or broad VSX type (LB:); classical GCVS variable, suitable for practice and follow-up; modest catalog amplitude about 0.12 mag; bright enough for Fairbanks (9.56); no catalog period listed; well away from Galactic plane (b=63.2 deg)"
348,59.5,59.5,RX CVn,RRAB,207.17754,41.38522,12.190,12.970,False,0.780,0.54002640,Fairbanks,Fairbanks,35.5,150,2026-09-18,2026-09-18T22:00:00-08:00,71.5,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=5033,"max altitude 35.5 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.78 mag; bright enough for Fairbanks (12.19); time-series candidate (0.5400 d); well away from Galactic plane (b=71.5 deg)"
349,59.1,59.1,BH Her,RRAB,258.18768,17.70861,14.670,15.770,False,1.100,0.54515000,Fairbanks,Fairbanks|Jersey City,35.1,120,2026-09-18,2026-09-18T22:00:00-08:00,29.5,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14897,"max altitude 35.1 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.10 mag; bright enough for Fairbanks (14.67); time-series candidate (0.5452 d); well away from Galactic plane (b=29.5 deg); also observable from Jersey City"
350,59.0,59.0,NN Aqr,EW,325.97516,-0.22803,13.470,14.140,False,0.670,0.30677900,Jersey City,Jersey City,49.0,180,2026-09-17,2026-09-17T23:00:00-04:00,-37.6,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1134,"max altitude 49.0 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.67 mag; bright enough for Jersey City (13.47); time-series candidate (0.3068 d); well away from Galactic plane (b=-37.6 deg)"
351,58.9,58.9,ZTF DR3 613106400034283,RR:,100.02308,24.72377,16.210,,False,,0.48672700,Fairbanks,Fairbanks,36.9,120,2026-09-25,2026-09-26T04:30:00-08:00,8.7,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10872571,"max altitude 36.9 deg from Fairbanks; usable nightly window from Fairbanks; uncertain or broad VSX type (RR:); survey-designated object, good data-mining follow-up candidate; bright enough for Fairbanks (16.21); time-series candidate (0.4867 d)"
